	icept	sigma	comp_000	comp_001	comp_002	comp_003	comp_004	comp_005	comp_006	comp_007	comp_008	comp_009	comp_010	comp_011	comp_012	comp_013	comp_014	comp_015	comp_016	comp_017	comp_018	comp_019	comp_020	comp_021	comp_022	comp_023	comp_024	comp_025	comp_026	comp_027	comp_028	comp_029	comp_030	comp_031	comp_032	comp_033	comp_034	comp_035	comp_036	comp_037	comp_038	comp_039	comp_040	comp_041	comp_042	comp_043	comp_044	comp_045	comp_046	comp_047	comp_048	comp_049	sub	feature_set
0	0.033901447543642445	0.42496207690673093	0.1446973234335358	0.20700605731173066	-0.10301173223928291	0.0038392225138929046	-0.0008806638510623202	0.06126012421067437	0.049412023974957614	0.002899445245587688	0.005006460804252348	0.03408518866369248	0.043896147741236374	0.03383421667649834	-0.014805289664425464	0.0209479315114815	0.010636035039762345	-0.022563165072055233	0.003181522617009423	-0.0025207101726041742	-0.0022900821171679014	-0.04012209167589687	-0.020874143430886408	-0.029850451267720336	0.027231747739327676	0.015027871822022126	0.004576575863429305	0.0051153847323120215	-0.01052885975994899	-0.0013863056351071943	-0.0054368053275773535	0.01864039510131199	-0.014428092837056756	-0.002818279015701036	-0.030222644201689342	-0.017974614825256047	0.004294801077287689	-0.01547983616621249	0.020216871523835427	-0.00013912139876108906	-0.012005451793423348	0.009039503303089527	0.00805820750967207	-0.0121639379044158	0.002156975793545885	-0.0029926102454743363	-0.009619971923227912	-0.003957907431755754	-0.0027573079974198976	-0.01303826292534272	0.00923886030898142	-0.01163123109265512	01	vertexPCA_type-dynamic
0	0.18952412211493022	0.4710495018600368	-0.009365526634583267	0.05801374212137678	-0.08519724066445812	0.05771771394709959	-0.016556021800974353	-0.023413383225936165	0.03300133782083821	-0.05416758135899894	-0.021593152919290523	0.02280508278366478	0.013107827118342932	0.0027165438517752004	-0.02450777988481317	0.02828539355541327	0.017002581291701742	0.0027257341050537028	-0.026795727505331275	0.017606737378735974	0.016742448098968927	0.0425031772387422	-0.0004275894019097631	-0.02711522594036881	-0.003915016535248894	0.013631431944561345	0.007752469529959819	0.010437960534550041	0.028082820897689476	0.00011819641207701406	0.010523074111989581	0.005345024940458589	0.009594414875900124	-0.005155799188892126	0.012699058229290927	-0.01783569880918989	-0.011964681770029847	0.007486626830142795	0.01067930379061189	-0.012581400304667511	-0.00885238997778445	0.010998956696040195	-0.0016668368097451324	0.004780721950858037	0.009491623480206747	0.0023524348596892252	-0.00015565231596625367	-0.022746882793427743	0.014680298565104577	-0.009606980171845256	-0.0016475771359131832	0.01992824451747932	02	vertexPCA_type-dynamic
0	0.10338628759416886	0.4250928332638522	0.10947446154370107	0.12033577001129166	-0.03846521671373168	0.023129679737528993	0.018820533750092353	0.023304179387107757	0.047730954311649636	0.009986405542291141	0.011692027101582535	0.04557278038464098	0.0285783133367432	0.025670786693613896	-0.0339926462513984	0.03173282638360568	0.023408040142454175	-0.018358586975945074	-0.006806412026420254	0.006095673491563091	0.01681464503268793	0.022874244025673326	-0.024415051281611252	-0.03855397427183046	0.01791953922529442	-0.01252513944286956	-0.01007555549624803	0.012780706265530928	-0.008613143272998395	-0.008673950425693798	-0.01119019308057073	-0.007627653802866741	-0.002132384127480162	-0.010258592035669969	-0.003996198869786282	-0.01582074991056146	-0.008082332721652876	-0.008023675017600847	-0.00030839317944687344	-0.010145847244506147	-0.010136507513387016	0.0028111603904157224	0.001208267171099681	-0.011552146679979862	-0.0025991843121880346	-0.002086596269620413	-0.0060484372709398194	-0.00772532250563637	0.016089699727037048	0.00031787505070983614	0.0054476335350057276	-0.003447123718256965	03	vertexPCA_type-dynamic
0	-0.2687226956133292	0.807881971350529	0.027908667807001557	0.08541586931540694	-0.03544324637079809	0.02078195580906256	-0.005268150717517474	0.0031927278583773213	0.022170343459010408	-0.013563708903983987	-0.0371138209961899	0.012719738287683807	0.033452621024258625	0.0028280902157157705	-0.023977733912565125	0.003885896757459774	0.02056828798774291	0.015328843871390756	-0.02079549254715197	0.001660544980736123	0.018315119230287766	0.0022091728046897473	-0.009647668948864345	0.010897656272967522	0.015494171439462906	0.008681046266999993	-0.0004940153443386012	0.00458855236992313	-0.031005442431377712	-0.014462298065601361	-0.019165989987072012	0.009420610513174686	-0.018054235770972434	-0.019990110923075604	-0.0030016629615770094	-0.02729504623322159	-0.0013752773193512835	0.004397410570968383	-0.012485756810697581	-0.011270810249405964	0.006399397765254627	-0.010114233882830996	-0.006357770269933878	-0.005384208862044814	-0.019499288422939704	0.02715070356147346	0.0045630247694062615	-0.014175752744575129	-0.022623078125711307	0.009161350926365055	-0.0177877659370654	-0.016233334937905446	04	vertexPCA_type-dynamic
0	-0.061408586482026774	0.6753295619987952	0.11645671220803641	0.07190467179179577	-0.058794133480566925	0.03423197421449308	-0.01087565811931588	-0.04888609225795571	0.08233394199026083	-0.05252882776604283	-0.03295223376461297	0.04430511609301135	0.004767781429017885	0.03634393042207708	-0.03635561613728066	0.034684493319590705	0.03592998713300147	-0.01587758831493474	-0.005278043716230859	0.022338299267974912	0.05215094162290692	0.026121373376128253	-0.005719778828104747	-0.04329472210715771	0.020223994181645825	0.02058727234585443	0.017074436468244587	-0.013220434125477626	0.00436437818649965	-0.006234357965869212	0.0017513614077815996	0.0019066506646872982	-0.004735868664501014	0.008466432052730646	-0.0023310886405071194	-0.015263731435181527	-0.017421351642945334	0.003363495076361004	0.008595351767618302	0.008417285558359158	-0.009363048029640266	0.020154027816906655	-0.013697422430394231	-0.005060782403944839	0.009431288536884044	-0.008991184294836231	-0.001552978013361908	0.00961422922323658	-0.009443892059351467	0.006135659037241228	-0.010650759038484787	0.010708374133866383	05	vertexPCA_type-dynamic
0	0.043182960340700335	0.49379820730589763	0.038446151010585794	0.05762955114661008	-0.02203335789287974	0.019429958482620916	-0.0015997803685850961	-0.03964712790866579	0.030068631941804203	-0.041907229876923864	-0.09639082192693403	0.018411540762613754	0.010928500326430612	0.04202413217936993	-0.020322268563445774	0.050628975100079035	0.04044794394837413	-0.009800477746964319	-0.016293148805662704	0.006967585257145052	0.04868691264027313	0.03381376713044763	-0.02127174612090567	-0.005644948757899642	-0.002925853667793146	0.011014877853812978	0.016384527612690845	-0.0021929435475827315	0.004150349312087484	0.0050220181803524435	0.02003907357422674	-0.0043085836725799045	-0.012073092502163792	-0.0031975907119191696	-0.0028271085759442576	-0.028731466836136765	0.016411146293697016	-0.011067751991565391	-0.007372572733532479	-0.008825747951305732	-0.000857308260212287	0.0034328021683079834	-0.02161776171354425	-0.017234790918883587	-0.01681960123465753	0.013374124040249544	0.011841812790415678	-0.02603639723021321	-0.003417052851460401	0.003928138449833285	-0.019334790331280452	0.00948505300857375	06	vertexPCA_type-dynamic
0	0.28760464317013734	0.21415748576488275	0.08929805914807741	0.05248643843369914	-0.04567647105043213	3.651363961172501e-05	-0.00651825521391543	0.0003800039642736716	0.0376212771030953	0.013747767079301235	-0.011970783982621629	0.01432046616343791	0.003777899958957142	0.019529690019335848	-0.02532081843719903	0.01898761038655981	0.017470688185981357	-0.0006650344451512818	-0.0016571271083004543	-0.011630340884283752	0.014515117502810948	0.0020101815543526183	-0.005783751411896455	-0.0037839610170016568	-0.002734383475469983	0.015124231394232851	0.010498162806303786	-0.0029702446877781573	0.00912784917119196	0.012029648769524025	0.009883471316572773	0.0033763651586008053	-0.010586412773403421	-0.0033627226214566854	0.007408660995129529	-0.011121238528503309	0.005649640497512317	-0.0007724204221529868	-0.0007944881543187045	-0.004124656120316908	0.020488411437954934	0.0005566867053151288	0.009265582954676157	-0.01657006338625564	0.004022930205752758	-0.011040733872880513	0.007685507887226747	0.015322363758780936	0.0010086656842736275	-0.011517421702347286	0.001937505795191543	0.004809445401292102	07	vertexPCA_type-dynamic
0	-0.16481886638258153	0.6231016764586959	0.1502016158961582	0.10280282390663649	-0.07447267792418806	0.00888721745564761	-0.023124776092118386	-0.0036092904909374433	0.07313249449049476	-0.023440328622875664	-0.03858202483465366	0.032688455492787774	0.033296444386993765	0.013166314896111139	-0.05830372335025545	0.007141414140613226	0.03163428110834977	-0.008580787186848736	-0.01380789851753112	0.017361920570918492	0.05184660862197279	0.0342314200389585	-0.010251216987837295	-0.029881505823741505	0.01406724414802962	0.008735712683665037	0.0007061458155161247	0.025707005968070122	0.03292409163781388	-0.0020103454137411934	-0.0022608266280100143	0.010476891754296079	-0.0029851843399713806	-0.00876195580037763	0.00851480486206868	-0.02165015713825847	-0.004429246337398455	0.0004614552502230329	0.00456276498317613	0.006887071753757799	0.0013756718753393652	0.006507433569730435	-0.0010739375416233498	-0.00910947762470002	0.013223282704254127	-0.00343739792285963	0.004167594422475612	-0.01758040493595921	0.011587843470898855	-0.011772606593097453	0.0012202986600192423	0.007410971206167403	08	vertexPCA_type-dynamic
0	0.02972208791265445	0.7250893319994749	0.055584919281172686	0.12175117287546415	-0.055104874806728675	0.0077129973640517515	0.024300721148851064	0.032306532540272125	0.0577736661211423	-0.019794926953328202	-0.023025421506827733	0.051400412093007254	0.04839000575221766	0.053095169917540895	-0.02487879226590684	0.04045538398324781	0.03375244688849544	0.022729192731234204	0.018396568308681506	0.020157526633374185	0.02594346261905351	0.017161325770217485	-0.03388022310185323	-0.02640462741814393	0.00922355214047533	0.006772708235027893	-0.00659641796534685	0.009769079884634742	-0.0038044656371068616	0.014516239944271961	0.002497393710236479	0.007217577280431877	0.009347875253377578	-0.016573255568997875	-0.00026714306473316676	-0.016925891345651662	-0.002622374047754741	0.0030180918712261395	-0.014510561811244885	0.012848722271369567	0.002551748280240298	0.009683099184512402	-0.008057188180525598	-0.025207015234720066	-0.02151913554024458	-0.00023915533600716963	-0.007256410749209656	-0.030556060492965005	-0.005327505439572778	-0.013964231351888174	0.009945776463101713	-0.0008990084448748537	09	vertexPCA_type-dynamic
0	-0.1321867870538615	1.123423613766849	0.09072317772391608	0.1394815331593226	-0.0715108748841448	0.02670876528077682	-0.011830023708920842	0.014714034932390489	0.08089093477075468	-0.017606943840958955	0.008745844465188982	0.05431431405886934	0.03577131933280627	0.0027728940188911848	-0.05350208802323884	0.02583027049123966	0.051263544507142114	-0.011390812356573111	-7.002873753052709e-05	0.018375747918201516	0.08485543967485894	0.014500202099256843	-0.008890742863670389	-0.03263111907516021	0.04170980001854066	0.01801865722151829	0.018680551788896733	0.02084270327035477	0.008134949905973247	-0.017787114631852566	0.004398029526125323	-0.009785485569825218	0.012826593596201502	-0.009358415839962265	-0.018765364563276085	-0.003098248279747041	0.0042497046932838	-0.00579915739355005	0.006916799859496041	0.008915780052232028	0.005572460996288429	0.005158101648949824	0.011438256122651765	0.023729566810997194	-0.008062009269665594	0.03835779713544037	-0.011616434039583625	-0.006398989964199411	0.0016872625291345857	-0.012268603402673469	0.012518963573660913	0.02041914483909311	10	vertexPCA_type-dynamic
0	-0.11750583571594293	0.39962646302476973	0.1405831480640523	0.1500050300583816	-0.05360200165787828	-0.013150587312984546	0.007193785607556308	0.039232912925558645	0.044557291367129465	0.008236986507241334	-0.011212957693081914	0.0345658526399254	0.039080576180681184	0.04193631315948318	-0.006964384289964748	0.014406057315572877	0.010031759598230864	-0.008976445483299542	0.0062951474194363035	0.017359671761000707	0.01850386106854068	-0.03244826842563187	-0.023113000458360886	-0.05661048236228559	0.011777930125987853	0.0036205239915412303	-0.01597437716119005	0.004566849726658927	-0.009591191695655135	-0.002264589874016738	0.00680034190051605	-0.011166906355776253	-0.005934559431092723	-0.012615947033965482	-0.01042958267788682	-0.016687347800849888	-0.01437264246689649	0.01140619886957215	0.015095240546547673	-0.010538645226131734	0.006625401434998025	0.010579685206226543	0.004153423948529576	-0.013886474561282206	0.0011967725218202385	-0.003193099749776545	0.005526407407857942	-0.009503605758883652	-0.005158870606498357	-0.002390622199596237	0.00979127471658519	-0.01476101357038082	11	vertexPCA_type-dynamic
0	0.05580514478188651	0.19011909161202561	0.011167905217991568	0.012928332883656603	-0.014810186905351037	0.01269911707384094	-0.01960022075981465	-0.019959616841059385	0.009537155494969066	-0.021989519906290108	-0.01373794471258397	-0.00809691492013306	-0.0049038344009026645	-0.009268016777975703	0.0058373157039088895	0.0009255949961177887	0.006093035643920576	0.007059528555751813	-0.007840959566283213	0.004740855556375766	-0.0014662355347196193	0.01840941670748136	0.013765489599736416	0.011283444771056438	-0.010942860095944055	0.010472092069631485	0.006265792371076091	0.0018436244993260062	0.0013455612191404659	-0.004380111839782292	0.015015396754057017	0.0002266279859627707	0.017465272647331147	0.004743573101673034	-0.0063440831160161675	-0.0016652041114990769	-0.010854462312450984	-0.006095545078162428	-0.0018366654358573172	-0.002259631123967319	-0.002707882581275815	-0.005148277331978589	-0.00139640927026289	-0.0010277064908857517	0.009751158442792554	-0.00793835180032253	0.015558329470354518	0.0025048585666231503	-0.006461912217019028	0.0029250747290346098	0.006874767659872076	0.008487057456837302	12	vertexPCA_type-dynamic
0	-0.23372398051023366	0.6596078675566115	0.18853956027925675	0.18911738958029328	-0.11900086955602843	-0.006638243161022616	-0.013088449464701104	0.04355657584216422	0.06895903485702638	-0.011642740012928312	-0.03192713632227169	0.016351574335104088	0.03188447093957571	0.0014254293614076356	-0.02210874606532019	0.0183581975465592	0.021769815033364212	-0.022362088393400197	0.013943283058899861	0.003036853994879247	0.007592441645076625	-0.03458750996338401	-0.035376942409321696	-0.05150811016952441	0.02879071746118022	0.038301857519501645	-0.0035040437313653776	0.00025734435801972715	-0.00035598677559617146	-0.00826857234913502	0.0028980408006033876	0.02155146358930649	0.015512091847493765	0.014093250141885649	0.0009519997698561516	-0.0342718976102213	0.016280773174878922	-0.0189355120130071	0.01557070571527725	0.022827543745821584	-0.01029362228299738	0.031944846353529864	0.016595659981516846	-0.006151725808161677	-0.0045644997594167696	0.010946974460158042	-0.0010610150947037273	-0.018488440050705764	0.003996355818013881	-0.002420422949399611	-0.0009291191213077317	0.0019206301845190571	13	vertexPCA_type-dynamic
