	icept	sigma	comp_000	comp_001	comp_002	comp_003	comp_004	comp_005	comp_006	comp_007	comp_008	comp_009	comp_010	comp_011	comp_012	comp_013	comp_014	comp_015	comp_016	comp_017	comp_018	comp_019	comp_020	comp_021	comp_022	comp_023	comp_024	comp_025	comp_026	comp_027	comp_028	comp_029	comp_030	comp_031	comp_032	comp_033	comp_034	comp_035	comp_036	comp_037	comp_038	comp_039	comp_040	comp_041	comp_042	comp_043	comp_044	comp_045	comp_046	comp_047	comp_048	comp_049	comp_000	comp_001	comp_002	comp_003	comp_004	comp_005	comp_006	comp_007	comp_008	comp_009	comp_010	comp_011	comp_012	comp_013	comp_014	comp_015	comp_016	comp_017	comp_018	comp_019	comp_020	comp_021	comp_022	comp_023	comp_024	comp_025	comp_026	comp_027	comp_028	comp_029	comp_030	comp_031	comp_032	comp_033	comp_034	comp_035	comp_036	comp_037	comp_038	comp_039	comp_040	comp_041	comp_042	comp_043	comp_044	comp_045	comp_046	comp_047	comp_048	comp_049	sub	feature_set
0	0.02849578090262128	-0.10987127012358325	-0.005964666222578547	-0.01144073396750239	-0.025283467320840032	-0.027753429183896623	-0.006389521957962651	0.0009311845586975722	0.01793545623298267	-0.0012283423695735214	0.006847998603203372	0.00433325421488595	0.000625999789378445	-0.009822501571378043	-0.015409247686138139	-0.017497167618472646	0.003706338855068754	0.014115102581805627	-0.0029508393823822116	0.013281962697458358	0.008445764382074287	0.019549126328526956	0.018755737591123985	-0.008007570879295548	0.008852003319409859	0.02467743267071765	0.00579305035321559	-0.005950996772210102	-0.0055031679885264966	-0.01624578184398306	0.003142829191791146	0.003307468592028031	0.022726595754011154	0.015625333592170835	0.008014461110783355	-0.008251355550627764	-0.007865452489041249	-0.003000344233668337	0.019840731396608795	-0.01599141150053923	-0.007399487084919167	-0.004530187105418739	-0.023187015812418173	-0.0001243251178595375	-0.014051369479631226	-0.010275835073615321	0.007187486428260561	-0.00204440362655943	0.012312281397116712	0.009024199932961326	0.009354042478153043	0.007213794448356126	0.13772873529960034	0.20669444038696488	-0.10526492633508797	0.013877704550373075	0.002823057266437343	0.060081599199191114	0.047884365756167065	0.0011816757534858745	0.002628795997676021	0.030198159712333184	0.03337217693918648	0.03406290815851944	-0.010732298163396187	0.013549105346303566	0.005019177252589892	-0.02804983593829592	0.0006056964500349189	0.006959623164427218	-0.014630687026308712	-0.03267784253258273	-0.01935438052420406	-0.042949647805029995	0.027311464146636672	0.01951737189208153	-0.015163524478739584	0.010328613582660259	-0.014125737510305885	-0.007376107820092905	-0.007781509355837035	0.017105850119026326	-0.009027239532102048	0.0015760444063753075	-0.024279856182294054	-0.016715634710745046	0.00023483324028009982	-0.016679668447913337	0.02207047195772899	-0.0046569868267395545	-0.018758323060040532	0.01004962919147698	0.000673132558037129	-0.01495392837106727	0.002047063400154515	-0.0023680323432372233	-0.009074585542437948	0.0013604062505755885	-0.006494077274241898	-0.011357738973954066	0.009824697858253791	-0.016449581306373327	01	vertexPCA_type-static+vertexPCA_type-dynamic
0	0.1898831791521102	-0.12446890754839397	0.006476237973778445	0.013062984883981577	-0.0038627904226513133	0.013472641530141018	0.02615471464636903	0.006474769592165126	-0.0020114576630329635	0.01685953637953195	0.019936793209278103	0.005923967528973185	0.004154229381324274	-0.011288664527637514	-0.009075465886848108	0.020340496382204736	0.018194307885501255	0.006313119806959642	0.008885691637619136	0.005706383693670742	0.00889144209629796	0.004257029827148383	0.014610209740510144	0.006374754688538775	0.011013259222512457	-0.025353009828562693	0.004798541906030005	-0.0026089334970249545	0.009132369255522237	-0.007071250241405524	0.015511439007659328	-0.017207831780565175	-0.006585246439711642	0.02423821505551193	-0.010518256556565707	0.002105166998430782	-0.003275947470683815	-0.009667108975867087	0.00584190631614727	-0.006989155703346324	-0.00795102529051416	-0.007930920973249479	-0.0028395112610700417	-0.015464414690631834	-0.010161425951561024	0.01311332893674599	-0.003693592421666171	0.013685184148431066	0.0023209045771753136	-0.02045576567468203	-0.02187181183955443	-0.004305073595411864	-0.0017070971805257444	0.05716375513088138	-0.07880767004524135	0.058425144565020716	-0.013123168101829036	-0.022905739613612846	0.02456535343977166	-0.050770789697111254	-0.025959068944895587	0.02556645190956148	0.015477944251170387	-0.002796769813593463	-0.018315157095808814	0.022407085770761663	0.019109015461571937	0.00939734511462124	-0.024910685774219274	0.01819098094171368	0.021246740982596508	0.03756149902860805	-0.009776301839308629	-0.030602890974659104	0.0003106156219866205	0.021815872138303598	0.003588417701689579	0.011793270846072632	0.019335682577139007	-0.0023200391629939624	0.008680446077222136	0.00012198607577911084	0.0014229592263475639	0.007115564048322992	0.013526378833424427	-0.016646403103794484	-0.010686081593812576	0.0018880187507033914	0.0014017506305196463	-0.01795647080327312	-0.00013571308919126823	0.0006303982128179773	-0.0036427053735166638	-0.011800529244788336	0.006615467516449533	-0.000772432030167556	0.007756438813517117	-0.02370574079080495	0.012338756942947974	-0.00420454257774172	-0.0018192847942084815	0.005677073950844764	02	vertexPCA_type-static+vertexPCA_type-dynamic
0	0.11278694627461643	-0.11299969694158	0.0014675828626575732	-0.007594455814643966	0.009424989744455058	0.004545997199560075	0.003655559656106097	-0.003820141265967576	0.026871664489975862	0.009947690867610517	0.015875868364372	0.014753752490413389	0.00708367059775063	0.004046271025174795	-0.01954424393705741	0.00340090155125053	0.016078396498044496	0.01396221933956882	0.007531853834415969	0.0014849725039937514	0.009615336823187517	-0.009850213905714835	-0.00046397440919608985	0.0042071731927640545	0.026089889772883297	-0.00251091773109492	-0.007341628541350316	-0.0054245027128096935	0.004126876366732405	-0.010785435285979007	-0.01294825573799554	0.022563259004839516	-0.0053325287477536815	0.010738744746614291	-0.026949106126672624	0.006875802782214708	-0.004361038981829264	-0.0076114226281941795	-0.011214984776773209	0.004741286624331207	0.0010412570964001067	-0.006070435165514267	0.0010145894043445184	-0.0008723313795606442	0.0008066207585986272	-0.002613166948633678	0.010763321279728736	0.009465438182304834	-0.003409573096227274	-0.004040059144927181	0.00946569265299788	-0.0015606822597651192	0.1046523794002461	0.11398456567808068	-0.03293557447082918	0.020161590658021308	0.009171914387688437	0.021249781847469226	0.04704843098396607	0.0071938884852678795	0.00793643524289633	0.04268082889438219	0.02348808036111871	0.025549188275553254	-0.03251734476580491	0.02758911047443991	0.02044602285479023	-0.016897513592727086	-0.0041545213846131595	0.00194874263431083	0.02562009859910298	0.015483797998146259	-0.028143755554284205	-0.03517391415458411	0.013932430849158458	-0.014245535680726756	-0.027126374566082793	0.016869495191675576	-0.016224412057523733	-0.0060060482320895316	-0.009762722824216143	-0.007111819667767851	-0.0007861726112342903	-0.010294143022619114	-0.007397040186093562	-0.007564660852183667	-0.0022303678572851973	-0.006640230648788696	-0.004080488602894354	-0.0055997414854078685	-0.003007833159257955	0.012017246404488736	-0.004904811469230122	-0.006001432290274996	-0.009058499227272329	0.0029251020448318988	-0.0003110771985202554	-0.0068093946423877505	0.009325609637616332	0.0009494486945318644	-0.0026137733651637254	-0.0072232093594162255	03	vertexPCA_type-static+vertexPCA_type-dynamic
0	-0.2626740691932942	-0.21226032247197146	-0.016447256656750432	0.0009440486026423741	-0.029787923514100194	0.0047539618845953285	-0.005043869016261457	-0.0007907835021188794	-0.024713947674857514	-0.009496394185682553	0.010782498346790563	-0.012316364374933754	0.0026893493477642156	-0.02335819758814521	-0.01834408481418461	-0.017173399021132577	0.001907389928978855	0.005207712923046722	-0.003838655680182106	0.03041829471176293	0.01628296742675995	0.02503333743542645	0.006643240696237572	-0.0036533143740634043	-0.003802738498969499	0.001168459946222931	0.011450485984303425	-0.00477050284475282	0.007351897998332554	0.008198660508246237	-0.021459067724167894	0.002477036294815633	-0.005279073531553869	0.01871999200250151	0.003687325777875701	-0.03125682294806943	-0.015322519048322877	0.007967423465182812	0.0009086068952912935	-0.024638592047417154	0.005675915676746039	-0.007645740152290045	-0.016145062139379624	-0.000160306238621285	0.015050141771374542	-0.020355322193366058	-0.01072117374922387	0.015121211051326248	-0.0016468418141989012	-0.012731456666984133	-0.0012091234762299854	0.008293694539157256	0.02275306917007008	0.0925953624455928	-0.036099163303794916	0.024518816816714487	-0.009588678551604779	0.00918193077815872	0.00817254808846479	-0.01131642777239886	-0.037816574102124904	0.015254395337634624	0.024173054698552535	-0.0038969833813435003	-0.031767671273906464	0.0068124866101254445	0.006016236656986322	0.012800419044849016	-0.01754198284516169	0.004754020973970581	0.011909599910898898	-0.0070673605256569	-0.015693161613336372	0.00878314614734177	0.013526659303916829	0.018864856901820864	-0.0019825085795032197	0.0018221120916639267	-0.03889073540786522	-0.025423281727916462	-0.01665485406217642	0.02173239069991639	-0.006254948049497003	-0.009604330584866714	0.005458269129711106	-0.025963792172459088	-0.010559858227438055	-0.0021703217903655627	-0.008629210872375614	-0.010268825028978192	0.00015289231325376148	-0.007943761438385424	-0.010164524667095156	-0.0040045589087262514	-0.022395587860026708	0.029611129476995245	0.001943902847662796	-0.013268647694903487	-0.0092054258156313	0.006208122711813409	-0.019504566454009126	-0.004117601963511764	04	vertexPCA_type-static+vertexPCA_type-dynamic
0	-0.059369571343560676	-0.18520053366547595	-0.006073889085067285	-0.004409453674204386	-0.024754336540804212	0.001012553969466448	0.0060491406290572305	-0.007124595508809603	0.004236593392642528	-0.008544880237615345	-0.011389946967660568	-0.010379075059550467	-0.017959325832269443	-0.0038880135036212502	0.006087880540037216	0.005273304026395785	0.020410367175313464	-0.019274651062503652	0.011364457158812534	0.010778613007100982	0.01133370659308247	-0.003702617871993218	0.004508035673286822	-0.00871299798163996	-0.00520731979490147	-0.0024328801954338042	0.014910122429488271	0.01806069864422117	0.00620237333922338	-0.01531234336065235	-0.020171347483615727	-0.021605815828584687	0.0018931759794640838	-0.0015941655362855692	0.0070136588892491135	-0.01106511725957504	0.021659376390329558	-0.02721401576110728	0.0020969181093978555	-0.011894371266346798	-0.016363891869229152	-0.005202067714961001	0.006094916081114913	0.02595673189564251	-0.0097494796846869	-0.009144412823357675	0.001880910509937339	-0.0037277270539027895	-0.008748914694285962	-0.0031817816935706803	0.00912695068059136	0.0012954798407621847	0.1052365326095461	0.08860294611280418	-0.06228276158027525	0.029498832860774416	0.0037232841394715514	-0.04330225501859845	0.08193790408773045	-0.05431110198240583	-0.039296988884573746	0.032841702044645864	0.013365528462723129	0.034973120823695955	-0.04286143612603722	0.03778245064384996	0.03947499175970267	-0.01207117586050285	-0.0028836835803405588	0.021170705544478526	0.052149350079657056	0.02671461376436935	-0.00626570416875351	-0.03612250382661707	0.016560711120251433	0.018641743938002716	0.010674307424778866	-0.01231805272172027	0.006385990531419844	-0.010738608295636111	0.007812495875540078	-0.0044776160506947845	-0.0022481630484341092	0.010026212461233206	-0.00717718679653437	-0.013427475381638446	-0.013807332725021989	-0.0006888787294332058	0.022675348287774275	0.005045009367296346	-0.012319271803354655	0.021948753440309374	-0.007590647871130615	0.004246544219548178	0.01578769977176473	-0.003553783079253131	-0.00901245172496448	0.004537832216745013	-0.0006543655911035155	0.008113507935405986	-0.000995989616428075	0.0007805826277411369	05	vertexPCA_type-static+vertexPCA_type-dynamic
0	0.050008566558531274	-0.1279378392841576	-0.030721348334722166	0.01120455837137488	0.009377674976759618	-0.011535968049493271	0.005192545551299329	-0.009952652860607878	-0.007975635296297624	7.85903232364892e-05	0.005545858450001139	0.019195513857250428	0.008805355328886228	-0.02138570043411225	-0.0018822822784097242	-0.006088145720109488	0.017164453299061737	0.0036930178342450977	0.02150353465935967	0.006131227558722611	0.012413597025181959	-0.0019062909595409286	-0.012537822825963616	0.01266355092001995	-0.00106518288646287	0.0066903086987112875	0.0010214358593702902	-0.00026096232909225724	-0.025699289499187327	0.006056481526217892	-0.016621326590222144	0.0052150573738743815	0.005828498574594542	0.0025473128151713357	0.0010200252442303488	-0.009019251282823474	0.003952124783656017	0.00430868262973841	-0.01661799071987152	-0.0055502402207311015	-0.0032963100994960618	-0.007840875287066765	-0.0033003463614914774	0.0121133171027665	0.0015305123028982607	0.004425202440079989	-0.029357946498949173	-0.02124263051370588	-0.006621495609399124	-0.0056755105439293095	-0.012694284720464832	0.00580615626453403	0.04337870855406645	0.05042951451348367	-0.020188668044610673	0.012653367481275523	-0.0021529085620193614	-0.03866521712711789	0.03298996258478496	-0.048766989674630355	-0.09894916591412324	0.02450215046486254	0.01146181661962551	0.0421902550017763	-0.024568760458797762	0.04748419415177938	0.04364956079835646	-0.006309445592728462	-0.017135600660575963	0.0014605702763496981	0.04055344940867053	0.0206139522622415	-0.02179812718087519	-0.003848201350258652	0.0010213750683152989	0.018057765076794352	0.010415262295881791	-0.004471227620994013	-0.002048794064766158	-0.0021412356311073027	0.021467073683195323	-0.004013058578697868	-0.00408486820482921	-0.003978751309717588	0.0032805269895775173	-0.03241300209753013	0.015797610993035276	-0.010823290440136989	-0.01094752538039228	-0.0059553538072035506	0.007423119115839585	0.005702494847967272	-0.01659854207975409	-0.018785283507284593	-0.017383369404735012	0.009256670156123002	0.0030551031701931486	-0.0261391584253164	-0.00364250611292328	-0.0031052767611860132	-0.01848317791679179	-0.00446767424230216	06	vertexPCA_type-static+vertexPCA_type-dynamic
0	0.2837106028729063	-0.05309946428198929	0.002266570843535488	0.004957991193609397	-0.002235002525568944	-0.008735547926057626	0.0014831431585461648	0.006163412324464808	0.003732913623326035	-0.016582123306811188	0.0018721986942429607	-0.003670478889787733	0.023163455939627934	-0.010496859238804192	-0.02704231812029296	0.0019731514119978337	0.00816046841483031	0.007556808621142471	-0.004979546662020602	-0.0037877661089985156	0.006228283976643977	-0.005506474220429421	-0.0009732820171119951	0.0028747599672837238	-0.0027988628208883643	-0.007800630248682455	0.013947056955670892	-0.0010610807951955588	-0.002991076647422401	-0.012619944582197617	-0.016129189517521843	0.005194629940557275	-0.00923969919099673	0.002866502880814727	0.0046648999796098	-0.008186389691987124	-0.0015535120131650027	-0.001055971432665836	-0.008146280242412162	-0.01647815801283286	-0.003863338644565132	-0.005475192574142264	-0.010097076739950852	-0.00559959748363388	-0.0018574570806067499	-0.012733324945401131	-0.0029496734402689687	-0.007790142658053391	-0.006779158695218526	-0.0032586410378752173	-0.0077711448575159565	-0.003982729262250253	0.08543121237943539	0.05035464263400648	-0.046629999090032535	-0.0035077131856151855	-0.0031254786793841346	0.0019489186480016745	0.03365515955757421	0.013531679498794585	-0.017514981178209175	0.012816864773960688	0.006528270531264885	0.020055152896410616	-0.021690422147873603	0.01657976440610296	0.016613697193017037	-0.0019239141756851104	0.0015670759909231842	-0.006864452339562889	0.010886258274850348	0.0024021128179271983	-0.009407124043558816	-0.008623436814022629	-0.007566082479164486	0.007591275019017298	0.001578474024744067	0.0030223118104612205	0.011439070714106056	0.004294124513754037	0.008870360896967206	0.012558045104181927	-0.009780477934941781	0.00024071161479901482	0.005825203596443992	-0.014055176523932506	5.819135913452886e-05	-0.003226489521496693	0.006915535840403065	0.001770774551967006	0.01935688697131681	-0.0016860416852949103	0.011252477474192283	-0.014444830259087275	0.0007855809923766353	-0.012252286291742128	0.00836832140875048	0.023159609015831247	-7.184421608006438e-05	-0.014194646975155541	0.003495932049133769	0.004752182001342877	07	vertexPCA_type-static+vertexPCA_type-dynamic
0	-0.16867012136789453	-0.16864940557955893	-0.0016478919381184085	0.013420956896438543	-0.017859542567132975	0.005894564450382058	0.029530810766125366	0.017987924881591552	0.008332328363254263	0.002997983075080334	-0.008462704884284505	0.016978882539593173	0.00929219692304469	0.0055544415293351	-0.007201392260179265	0.02844900937443114	0.01599779776350512	-0.022059583605661452	0.0019772154016064218	0.014126647522663275	-0.009233417956841397	-0.0009921139998648938	-0.0146522681039227	-0.016158560771322543	-0.0016366791279292393	-0.014710241719956657	0.018248271335504773	-0.0023865490319157283	-0.008828875942312266	-0.00016094726578125496	-0.003584048254684989	0.020037042323416347	-0.022946192247591424	0.006208649836646335	0.005041592013397405	-0.004893252839218595	0.006891125731650187	-0.003450492994138595	-0.002779003627857539	-0.005649564857983398	-0.006595823690572901	0.008183349775761805	0.013980823928796354	-0.007996708475837392	0.0020731608132513804	-0.025473143554708644	0.0039890330944594935	-0.0005506988213122798	-0.01641394530700933	0.0017451471991336697	0.0005255951218700384	-0.008742141039166419	0.13892554682575045	0.10243179635958784	-0.06219032004149462	0.011443745280214052	-0.026707991726303375	-0.008281789662014743	0.07786773782410165	-0.02488431886594539	-0.04658467391757291	0.033133862979300585	0.039672404555436164	0.017035487699280212	-0.05323465411133147	0.011733094597359077	0.031262429165327135	-0.001552306794620932	-0.017578906012555136	0.013692462240788326	0.05049487486883354	0.03868207366760524	-0.0030074180338160107	-0.03329421860330536	0.001793588680779587	0.008718336069848082	-0.005845843941723324	0.031146220768044196	0.028781761297274062	-0.0051299103861357455	0.00019143155830699142	0.003705340460097974	-0.0013509974541934878	-0.004241481652604266	0.010778189086261249	-0.02115387684781916	-0.0005949548770911307	-0.007728262416020667	0.006128479558749369	0.012297166481030406	0.0013549572685321656	0.01374270344594227	-0.002651067517033007	-0.018821591291229837	0.023952129043866403	0.0005485793167010171	0.01104150516295748	-0.009121868699005695	0.007540392878911978	-0.017777751385579705	0.007025982496569672	0.011960832523945948	08	vertexPCA_type-static+vertexPCA_type-dynamic
0	0.01375052904514588	-0.17608964439697028	0.014198579004139015	-0.027656213176044647	0.002198339357215677	-0.0072781730087677935	0.018281242130255355	-0.015239318337483782	0.016631518608312194	-0.008502192654892096	-0.03456257111076998	-0.02506137301181221	0.018514644173914522	0.0008688594963894537	-0.012333932947649255	0.01742159135943324	0.012916927886133944	-0.012292417676512783	-0.010309986762287589	0.06753900443961283	0.010629842647099548	-0.009026146389947613	0.00819871601200423	-0.006752932568011695	-0.019703837753682302	-0.0427808783393484	-0.004092857137268397	-0.0022113435354150805	-0.008801685370244781	-0.0043569473784021585	-0.02048978030469802	-0.014563476338710435	0.0005043058616557501	0.005861125802628945	-0.015225208466291251	5.896297949323593e-05	0.003943755037750846	-0.009569893765138716	-9.932408689265523e-05	0.0019244502226667011	0.0019686191048093145	-0.023786826706993832	-0.015343795903334711	0.008001519568825385	-0.0067885259631826345	-0.014446722174787702	-0.009236445660322593	0.016305550307439912	0.007479159377251074	-0.0048079473106101	-0.01098276510378151	-0.01674729203338617	0.03564444433786436	0.11597447155138789	-0.06236909859185855	0.004388950624921991	0.020121107344851216	0.037658897829514114	0.047174521996522806	-0.022745896899231954	-0.037658439038521105	0.05162319612010545	0.047283205458220984	0.05478691949924354	-0.011172130758487444	0.03422321424433909	0.027948311705064465	0.023163819864132337	0.02385472024482566	0.017571682473842366	0.027728356036906415	0.011653603757274542	-0.03184537628392943	-0.025553797288441704	0.01574647131079019	0.008054874427928235	-0.008060021787209078	0.015085703191990712	-0.005216633696273439	0.0030470673227043074	0.013257081783897503	0.005440115112365303	0.0059541631760374044	-0.012897557151360145	-0.002759798176119482	-0.024350144896430847	-0.0008405134052485794	-0.0034253633591204632	-0.004585070873351744	0.009560213225249966	0.00659116394752661	0.004463886337836754	-0.003530459849081665	-0.020235504965390467	-0.03005484430636614	0.0014556178661823507	-0.004004129735381371	-0.027710408538075763	-0.012976176771285184	-0.0018621069661153313	-0.0008359078538137469	-0.007700862298140851	09	vertexPCA_type-static+vertexPCA_type-dynamic
0	-0.11085509000871689	-0.30185675321780286	-0.02693502063045434	-0.0132667173157582	-0.0034528937853198416	-0.0034827006495210264	-0.006356201183495639	0.003020323191304007	0.025124293055960138	-0.01457543180906706	0.018069731567729102	-0.03194032549214294	-0.011880000084054989	-0.029275457550275174	-0.03184494337757739	0.058862776703104094	-0.002554357262696085	-0.002798958818020442	-0.034301758431506665	0.022980535645676762	-0.01460541693997488	-0.00035188439000043907	-0.0037834593352341775	0.003748176285276189	0.008693224982676087	0.008640490757191118	-0.021125341204441813	-0.00871869800560893	-0.038127218424069756	0.016216093123288623	-0.017476468838955213	-0.004205004762457915	0.015387820540640921	0.012330611851198858	0.02952148580867463	-0.022565737372474234	0.014764098135482556	-0.0017878697005129964	0.003890888875923913	0.005468150659928562	-0.01569070166713838	-0.0016136116454247226	0.015211009066708355	0.0072930597160915074	-0.015260571432235744	0.01665890826288146	-0.02884121616490786	0.022929225051269764	-0.0026201983288720327	-0.00414364209676533	-0.002723723568757962	0.02226679751809986	0.08820162725357418	0.14095049657173347	-0.08402106772605555	0.022362329582768233	-0.019460079238030708	0.025678060210191818	0.06973466325770952	-0.016123450928932467	0.009950196477012455	0.03126996222085066	0.03171598309544872	0.004974884985276988	-0.0542220931566262	0.026650187788569018	0.05917164762184215	-0.01855947949320746	0.008938851628815107	0.015696810237824023	0.08097753346233455	0.027725273837501556	-0.003758155737201189	-0.04122468202399912	0.050284769097945006	0.021815519193452357	0.004472620844293979	0.03062373817975461	-0.007976057937377165	-0.02857026179423631	0.01107835713161259	-0.017402286762649925	0.003124945479431202	-0.009779877372332354	-0.019146058692516173	-0.009510351743363035	-0.0018539532221909752	0.004896805379104322	0.004099357155390065	0.016895214127650125	0.002510599494156247	0.012589221143681297	0.0036141481638530177	0.02666527079986149	0.004423561658475379	0.03676122952037854	-0.01419136214722339	-0.019054785571333385	8.891842080235251e-05	0.005506352289105758	0.015721654813998738	0.011199277627634239	10	vertexPCA_type-static+vertexPCA_type-dynamic
0	-0.11784793624645902	-0.11160127043170438	-0.003952139211874748	0.0007403947864107109	-0.003927951626005439	-0.004942070468294714	0.004733756075656877	-0.00909687705458981	0.016437003398415327	0.012470701483339341	-0.0052125403314723755	-0.011652357389648295	0.015351701184013156	0.014890462096951515	0.00041252307918053353	0.0036922350148095736	0.008378447540098238	-0.0025579166238922416	0.012362923162796635	0.012344397061954419	0.002291796914528149	0.008686114278948765	0.007555201752312222	0.00031175842071458516	0.00591726244318018	0.00196051118223512	0.00910196542559988	0.013939494546242109	0.00955573319792836	0.002947378800577494	0.0027003824851480752	0.0049274128136937295	-0.004514685198642525	0.016162654539815188	-0.005414465753037705	-0.008958880154003626	0.000628799552673529	-0.006130445423019048	-0.0029577109306896405	-0.0005427183819160435	0.008496788785903929	-0.0007200157672321016	0.012490026031892996	-0.009426634367881557	0.008819855818589547	-0.017024370247483454	0.014120904940571643	-0.001393659912725165	-0.009796006335035332	-0.006655541233115539	-0.00244564741234369	-0.0073661458189969746	0.1401315515864709	0.1513064050646595	-0.06305636049740973	-0.019498227930009375	0.011978660318052082	0.03874899645863746	0.042331322964958756	0.0049156802629549655	-0.01452089880902826	0.03756682668473544	0.04195926596370226	0.032403786468958244	-0.012397217554183054	0.013985439444808507	0.012175060401299094	-0.007461394049920719	0.009672182584505536	0.02008600849383202	0.011679532127178571	-0.030708417859576353	-0.030602168288586855	-0.0511459059626869	0.013893741668036311	-0.0008132360884872075	-0.01385523244281794	0.0033738918993878584	-0.006568580618970424	-0.012304310490781735	0.009294277032365232	-0.0002094176557989117	-0.011845140467965785	-0.014976438016785906	-0.011942078677365823	-0.01530818335339596	-0.0037000018851242366	0.011781777225439468	0.011077102102684012	-0.0037782036929202554	0.005664639187292918	0.01020668281646605	0.0030411726382997676	-0.003272768756133437	0.001802839829155442	-0.005446471299127398	0.010844679940414749	-0.016485628462425274	0.0008166070366837193	-0.0025556848687615283	0.010077587849459778	-0.01577879805811313	11	vertexPCA_type-static+vertexPCA_type-dynamic
0	0.05629248131865137	-0.04479308113542364	-0.0023778166199425765	-0.01090084143986491	-0.01595883981115676	0.002891454737816686	0.0005095092371285743	-0.01047427105076615	-0.005561993084509943	-0.018351616311815352	-0.003784360548110836	-0.0008391008546321949	-0.006805425261801908	-0.004588942332181245	-0.0168321929346924	-0.0033123132787260404	-0.006190370127594754	0.008343095531742391	-0.004763058048601586	-0.005749302535517225	0.01845750157291382	-0.00238065056515218	-0.006835931623400971	0.002993576481804206	0.005218288230395284	0.003861885629755742	0.0020731360657413114	0.011268046180382105	-0.012805618736788283	0.011794710285113164	-0.006778064067281662	0.021273997598369634	-0.0051802770141325515	0.0012507116406029859	0.006086690465038293	-0.011541145274685609	-0.0008268800132022665	-0.02381007042991322	-0.007718940489962957	0.006567416316997992	0.0032640216612350435	0.00046987765124281353	-0.01253162367790584	-0.0066893334490464845	0.0034038003957784146	0.013893535640195357	-0.01902296977358666	0.004499334761150853	-0.004363289305024652	0.004265583936481549	-0.0007196619091113951	0.004275390948910838	0.007511389807303896	0.009711505112038029	-0.017510787241755442	0.01174515715907709	-0.017646233877658936	-0.017961531966405757	0.012090371767000016	-0.021856060747715893	-0.014819601792795562	-0.007179168409266227	-0.012754396528448392	-0.011018172006309914	0.003449493334295116	0.0003521720030279819	0.003589748660342644	0.008650082577591135	0.001334193762394575	0.003757012102245174	-0.006043370179580415	0.018739865582161522	0.01408677744300881	0.008752083621324836	-0.0043605940924538586	0.005893718338054186	0.008110541463414413	0.002998018072301592	0.005477242341074759	-0.005750513507101969	0.015611960180988255	0.005476858009296339	0.017831320529432076	0.008478773399222482	-0.00515730710168887	-0.003274851229536483	-0.010847438748288772	0.00019923556053326585	0.0014598788975732327	0.00166649887212876	0.005738969208860135	-0.008216916271527406	-0.008763453997706682	4.6617504656033526e-05	0.009701960590570666	-0.011675412365508543	0.008179579030351897	0.0064187835688897365	-0.0077932672527285555	0.0014675620937254314	0.007248208770107001	0.016153145394269035	12	vertexPCA_type-static+vertexPCA_type-dynamic
0	-0.2285951820764681	-0.1709649756894263	-0.0008438504338047859	-0.03318566553691808	-0.019955867718025662	0.02063314576486495	0.017570149451953128	0.005933693236073872	-0.006394199354126677	-0.0034468116769312226	0.020489125726268202	-1.1813031730439614e-05	0.0018250409161076615	-0.013227743568852863	-0.007674274127287243	-0.022431408041635528	0.023155937001334736	-0.00047822716043057905	0.011708308029372253	0.029204742518118672	-0.0009573773972441094	0.006677757389230629	0.012468339369797965	-0.014838785417457695	-0.006764788975412818	-0.001987055078096842	0.002987280033540852	0.01539115830170582	0.007062512133589399	0.004631533573136054	-0.004447902226700352	0.0018976987794946782	-0.015894764521614153	0.02059412598953425	-0.007402618614350366	-0.030861360218231815	-0.02338750776157693	0.005128167778939462	-0.0021834285896431297	0.006304334065801916	-0.009012419030351602	-0.020818770532328237	-0.011998832116635348	0.00024814475444995694	0.002274290847546288	-0.011265068671479698	-0.018309811896406465	0.011400342694588401	-0.0030730990910029375	0.024067901656525614	0.009847583519620015	0.0013222528031904546	0.18686395178824367	0.18700786159573998	-0.11360262294946603	-0.007403800479794812	-0.01789921884607715	0.03861227194322544	0.06948285945243995	-0.010326756397398388	-0.038771839990002256	0.021810972243259882	0.03456912911339193	-0.0002488433533309585	-0.024455314290886643	0.020567777926377755	0.02932525089030828	-0.01529136209769053	0.013879374661268012	0.008389742760011965	0.0029854819259589175	-0.03737069799539125	-0.04571598870392924	-0.06291480853923571	0.03211541824462049	0.03810831453668796	-0.0020059981138681273	-0.0037403507356922106	0.0007583647311274597	-0.0032321375307512146	0.003253806783622125	0.03391814210581013	0.017853718052803374	0.007307225965131459	-0.006932595287141562	-0.028821547770373147	0.005979190420201227	-0.0177645520320932	0.02074035645315369	0.012788162163543804	-0.012522670001983201	0.02617420740486548	0.015197009978666184	-0.0015474358455218476	0.005932095960636822	0.0050623404231491965	-0.009040127849248734	-0.0089571263279874	0.0028370767468678094	-0.008765698968250494	0.004740254817477778	0.015776654734213726	13	vertexPCA_type-static+vertexPCA_type-dynamic
